"","uid","multiapply_ind","gjj_flag","flt_flag","car_flag","sz_flag","credit_card_flag","eb_value_ind","birth_year","brand_level","al_date1","al_date2","al_date3","al_date1_bank","al_date1_nbank","al_id_m3_num","al_id_m3_bank_num","al_id_m3_nbank_orgnum","al_id_m6_nbank_orgnum","flag_bank","flag_nbank_cons","flag_nbank_cash","last_job_opendate","fst_opendate","salary","flight_id","high_id","flt_m8_id","qmonth","acm_cardindex","debit_balance_m6_avg","debit_in_m6","debit_in_num_m6","debit_out_m6","debit_out_num_m6","credit_out_m6","credit_out_num_m6","credit_cash_m6","credit_cash_month_m6","credit_def_month_m6","debit_balance_m12_avg","debit_in_m12","debit_in_num_m12","debit_out_m12","debit_out_num_m12","credit_out_m12","credit_out_num_m12","credit_cash_m12","credit_cash_month_m12","credit_def_month_m12","mobile_weight","user_level","user_vip","eb_amt_avg","eb_freq","life_house","life_car","life_marry","life_mommy","life_child","consumption_flag","cons_cont","cons_time_recent","cons_tot_m3_num","cons_tot_m3_pay","cons_tot_m3_p_catenum","cons_tot_m3_v_catenum","cons_tot_m3_visits","cons_tot_m12_num","cons_tot_m12_pay","cons_tot_m12_p_catenum","cons_tot_m12_v_catenum","cons_tot_m12_visits","cons_max_m3_num","cons_max_m3_pay","cons_max_m3_paycate","cons_max_m12_num","cons_max_m12_pay","cons_max_m12_paycate","cons_m3_RYBH_num","cons_m3_RYBH_pay","cons_m3_JYDQ_num","cons_m3_JYDQ_pay","cons_m3_MYYP_num","cons_m3_MYYP_pay","cons_m12_RYBH_num","cons_m12_RYBH_pay","cons_m12_JYDQ_num","cons_m12_JYDQ_pay","cons_m12_MYYP_num","cons_m12_MYYP_pay","same_prov","same_city","current_age","al_date1_length","al_date2_length","al_date3_length","al_id_m3_num_combine","al_id_m3_bank_num_combine","al_id_m3_nbank_orgnum_combine","al_id_m6_nbank_orgnum_combine","last_job_opendate_length","fst_opendate_length","NA1_TYPE1","NA1_TYPE2","NA1_TYPE3","GENDER","P_PROV","H_PROV"
"1968","0550B0314E9F5E93B295AF0842FFB0D2",0,0,0,0,1,1,1,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,8,0,42500,NA,0,NA,115000,NA,85000,6,0,0,42500,NA,0,NA,205000,NA,155000,12,0,92,8,4,2842,45,1,NA,1,0,0,1,"M4","T1",163,8000,11,21,1856,312,20000,16,23,3364,105,3000,"C13",184,4000,"C13",11,300,0,0,0,0,18,500,0,0,2,300,1,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A24","A24"
"1969","055231C949EAB9B66236D7179F593A60",0,0,0,0,NA,1,1,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,3,2,8,1,1,NA,0,0,0,1,"M4","T1",55,7000,11,16,384,83,8000,13,17,662,36,5000,"C7",36,5000,"C7",3,90,0,0,1,40,3,90,0,0,27,1000,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","Unknown","A5"
"1970","05531B12984D53943DF738F556929225",0,0,0,1,1,1,1,1987,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201608,7,35900,5e+05,65,5e+05,74,105000,25,0,0,0,30291,522500,71,650000,10,125750,31,0,0,0,95,6,4,1219,9,1,1,1,1,1,1,"M1","T1",3,200,1,1,15,3,200,1,1,15,3,200,"C1",3,200,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A24","A24"
"1971","055324ED4BAAF193D34FCA5B53544FE8",0,1,0,0,NA,1,1,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18394,18394,3325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,6,4,1692,22,1,1,1,1,1,1,"M4","T1",10,400,2,2,50,50,3000,2,2,250,5,300,"C3",28,1000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,35,NA,NA,NA,NA,NA,NA,NA,2485,2485,"","","","Male","A21","A21"
"1972","05533159C96141B4C3ABD8A8CB485452",0,0,0,0,1,1,1,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,11,187875,1.1e+07,NA,1.2e+07,NA,4e+05,NA,0,0,0,157781,12800000,NA,19250000,NA,632500,NA,0,0,0,98,7,1,2210,21,1,1,1,0,1,1,"M4","T1",97,20000,13,19,1803,206,30000,16,19,1915,58,9000,"C7",82,10000,"C7",1,100,1,1000,5,600,12,800,5,2000,14,2000,1,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A3","A3"
"1973","05533E58E18E4C947A1AE29145E59175",0,1,1,0,1,1,1,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19551,19551,1592,1,0,0,201605,7,0,0,NA,84250,NA,140000,NA,0,0,0,0,12500,NA,85250,NA,322500,NA,0,0,0,59,6,3,7550,44,1,NA,1,0,0,1,"M4","T1",78,6000,10,16,517,158,10000,10,16,1108,23,3000,"C29",47,5000,"C29",3,200,1,20,16,600,8,400,2,40,20,700,0,0,41,NA,NA,NA,NA,NA,NA,NA,1328,1328,"","","","Female","A28","A2"
"1974","05548BB0179721A9711ACD8BABC0BABC",1,0,0,0,NA,1,1,1989,NA,20160216,NA,NA,20160216,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,5,2,211,4,1,NA,1,0,0,1,"M4","T1",36,5000,6,14,447,62,8000,8,16,776,22,2000,"C26",29,3000,"C26",0,0,3,1000,NA,NA,0,0,4,2000,NA,NA,1,1,28,379,NA,NA,0,0,0,0,NA,NA,"A13","","","Male","A9","A9"
"1975","0554A46486088F50FF3F77A7BFB69EB0",0,1,0,0,NA,1,1,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15712,15712,1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,4,6334,42,1,1,1,1,1,1,"","T2",0,0,0,3,254,5,300,2,9,487,0,1,"C26",3,200,"C1",NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,1,0,33,NA,NA,NA,NA,NA,NA,NA,5167,5167,"","","","Male","A24","A24"
"1976","05555B356C1EE2A7DB1077244044C89D",1,0,1,0,NA,1,1,1983,NA,20161124,NA,NA,20161124,NA,1,1,0,0,1,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,8,5,6210,49,1,1,1,0,1,1,"M4","T1",94,8000,9,18,1258,967,40000,18,22,3283,58,5000,"C15",426,10000,"C9",3,40,0,0,0,0,8,200,29,5000,10,300,NA,NA,34,97,NA,NA,1,1,0,0,NA,NA,"A13","","","Male","Unknown","A23"
"1977","0555741CEA53854F520D53B94288BF76",0,0,1,0,1,1,0,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,201605,4,0,0,NA,250,NA,0,NA,0,0,0,250,11500,NA,12750,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",1,100,1,1,5,1,100,1,1,5,1,100,"C3",1,100,"C3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","Unknown","A24"
"1978","0556657814A739BFDB918848C5A5C9A2",0,0,0,0,1,1,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,4,4416,1e+05,NA,1e+05,NA,115000,NA,0,0,0,10812,322500,NA,220000,NA,215000,NA,0,0,0,10,9,5,1598,36,1,1,1,1,1,1,"M4","T1",48,4000,5,20,1712,87,7000,10,20,2208,26,3000,"C7",39,5000,"C7",2,50,0,0,0,0,3,300,0,0,0,0,1,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A30","A30"
"1979","05568B8332FDC002618F7B8F6CF0F28D",0,0,0,0,NA,1,1,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,6,4,829,7,1,1,1,0,1,1,"M4","T1",4,300,1,1,20,18,1000,1,2,90,4,300,"C1",14,1000,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A12","A12"
"1980","0557361C127D9D9130143625D37075B5",0,1,0,0,1,1,0,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20284,20284,1717,NA,NA,NA,201605,14,37583,50000,NA,187500,NA,250,NA,0,0,0,46937,63000,NA,246750,NA,19500,NA,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",5,500,2,2,25,5,500,2,2,25,3,300,"C1",3,300,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,40,NA,NA,NA,NA,NA,NA,NA,595,595,"","","","Female","A2","A2"
"1981","055739C1D2577A86A7CC6B35CA7439BB",0,1,0,0,1,1,1,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19627,19627,1667,NA,NA,NA,201605,1,0,4750,NA,0,NA,0,NA,0,0,0,0,9250,NA,0,NA,0,NA,0,0,0,68,2,0,148,3,0,NA,0,0,0,1,"M4","T1",4,600,2,2,20,23,3000,3,3,115,3,400,"C1",20,3000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,26,NA,NA,NA,NA,NA,NA,NA,1252,1252,"","","","Male","A15","A15"
"1982","0557D60BA6FEC4EA5438ADEAD57F5982",0,0,1,0,NA,1,1,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3,3,95,1,1,1,0,0,0,1,"M4","T1",5,1000,1,1,25,14,2000,2,2,70,5,1000,"C1",8,1000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A10","A21"
"1983","05583BAF93BB26DF50E41E9485345449",0,0,0,0,NA,1,1,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,7,3,790,10,1,1,1,0,1,1,"M4","T1",53,6000,9,15,736,103,10000,10,16,1140,19,3000,"C7",31,4000,"C7",2,30,NA,NA,17,2000,2,30,NA,NA,25,3000,1,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A24","A24"
"1984","055887B32A817BBDB9410A34CF30DACE",0,0,0,0,NA,1,1,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,6,3,580,8,0,1,0,0,1,1,"M3","T1",4,200,2,2,20,8,200,2,3,40,3,100,"C22",5,200,"C22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","Unknown","A15"
"1985","0558DC998F585C6FAC227F411A9FA848",1,1,0,0,1,1,0,1980,NA,20160206,NA,NA,20160206,NA,0,0,0,0,1,0,0,16399,16399,6429,NA,NA,NA,201607,12,20208,277500,13,3e+05,43,2250,6,0,0,0,28281,324750,21,368750,87,8750,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M3","T1",6,100,1,2,30,13,400,2,3,65,5,100,"C16",11,300,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,37,389,NA,NA,0,0,0,0,4480,4480,"A13","","","Female","A21","A21"
"1986","05596E49089D60A364ABC2D9DEC0E432",0,1,0,0,1,1,1,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17729,17729,3575,NA,NA,NA,201605,8,11250,15500,NA,25000,NA,55000,NA,0,0,0,22812,34000,NA,50000,NA,62000,NA,0,0,0,79,6,4,1172,12,1,1,1,0,1,1,"M4","T1",59,5000,9,16,670,93,7000,12,19,1015,22,2000,"C24",32,2000,"C24",0,0,0,0,22,1000,0,0,0,0,32,2000,0,0,32,NA,NA,NA,NA,NA,NA,NA,3150,3150,"","","","Female","A9","A26"
"1987","0559BB9184D463DC3A931C705998D7C2",0,0,0,0,1,1,0,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,5,0,17250,2,0,0,90000,9,1250,1,0,0,17250,2,0,0,94500,15,1250,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M3","T1",5,300,3,3,25,9,400,3,3,45,3,100,"C3",7,200,"C22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A10","A5"
"1988","055ADDECF5F90166C80D6ACA7EC60531",0,0,0,0,NA,1,1,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,4,0,301,7,NA,1,1,NA,1,1,"M3","T1",6,200,1,2,30,9,400,3,4,45,5,200,"C16",6,300,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","Unknown","A18"
"1989","055B3A49F851714EA0A65D0C3C706685",0,1,0,0,NA,1,0,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19460,19460,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",1,40,1,3,44,1,40,1,3,44,1,40,"C5",1,40,"C5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35,NA,NA,NA,NA,NA,NA,NA,1419,1419,"","","","Male","Unknown","A2"
"1990","055B5C277CA86E9637085BEA5CD544F1",0,0,0,0,NA,1,0,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",30,800,3,4,150,60,3000,3,4,300,25,700,"C1",52,2000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A15","A15"
"1991","055BD1165B00E445BE288F6A2690BD0A",1,0,1,0,NA,1,1,1974,NA,20170121,NA,NA,NA,20170121,1,0,1,1,0,0,0,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8,5,1139,70,1,1,1,1,1,1,"M4","T1",17,20000,1,2,56,94,70000,20,21,886,17,20000,"C19",27,30000,"C19",NA,NA,NA,NA,NA,NA,7,500,5,7000,13,2000,NA,NA,43,39,NA,NA,1,0,1,1,NA,NA,"A1","","","Male","Unknown","A11"
"1992","055BF5F72ADD50651B5942A20CD21CCC",0,0,0,0,1,1,0,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,8,7750,6e+05,NA,6e+05,NA,5e+05,NA,0,0,0,34875,720000,NA,697500,NA,1200000,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M3","T1",5,300,1,2,25,8,400,1,2,40,3,300,"C16",5,400,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A30","A30"
"1993","055C09F826945F2768FDD6F5708DDDB4",1,1,0,0,1,1,0,1982,NA,20160505,NA,NA,20160505,NA,0,0,0,0,1,0,0,17797,17797,1375,NA,NA,NA,201608,9,250,11500,4,11000,10,1e+05,11,0,0,0,678,41750,12,22500,18,170000,32,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",6,100,2,3,30,71,2000,2,3,355,4,80,"C16",67,2000,"C22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35,300,NA,NA,0,0,0,0,3082,3082,"A13","","","Female","A15","A30"
"1994","055C1179CAECCD6E8714BE74D2CCF70D",0,0,0,0,1,1,1,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,11,0,1250,NA,0,NA,307500,NA,2250,1,0,0,1250,NA,0,NA,377500,NA,4500,4,0,67,3,2,52,1,1,1,0,0,0,1,"M4","T1",9,2000,3,6,77,27,5000,7,11,162,4,2000,"C9",11,2000,"C9",NA,NA,NA,NA,1,100,NA,NA,NA,NA,2,300,1,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A9","A9"
"1995","055C98D800AD219C1C3DF866DB1C3189",0,0,0,1,1,1,1,1986,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,6,3208,180000,NA,237500,NA,5500,NA,2000,2,0,2656,224750,NA,289250,NA,15500,NA,4500,8,0,84,4,2,1868,8,1,1,1,1,1,1,"M4","T1",30,6000,6,17,469,55,10000,9,19,693,11,5000,"C18",25,8000,"C18",0,0,NA,NA,10,300,0,0,NA,NA,12,400,1,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A17","A17"
"1996","055CE814A8246114C78F71C73F92F91B",0,0,1,0,NA,1,1,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,3,0,759,11,1,1,1,0,0,1,"M4","T1",9,200,2,2,45,20,600,4,5,100,5,100,"C26",7,300,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A10","A10"
"1997","055CEA6895AB1F21A25A3CE985E7EE44",1,0,0,0,1,1,1,1991,NA,20151118,NA,NA,20151118,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,201605,3,0,0,NA,0,NA,27500,NA,0,0,0,0,0,NA,0,NA,36500,NA,2250,3,0,95,6,3,542,9,1,1,0,0,0,1,"M4","T1",51,20000,8,14,335,73,20000,10,16,497,15,10000,"C11",15,10000,"C11",0,0,8,10000,0,0,0,0,10,10000,0,0,1,1,26,469,NA,NA,0,0,0,0,NA,NA,"A13","","","Male","A30","A30"
"1998","055D220F3088A78A68375027E0049A77",0,0,0,0,1,1,0,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,13,3583,6000,NA,22500,NA,28250,NA,0,0,0,3583,7250,NA,22500,NA,240750,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",2,80,1,1,10,2,80,1,1,10,2,80,"C22",2,80,"C22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A15","A15"
"1999","055DBEC2AC197D6570FA6CE8D9FF003A",0,0,0,0,1,1,1,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,6,5208,104250,NA,101750,NA,2500,NA,0,0,0,4406,254250,NA,255000,NA,9000,NA,0,0,0,98,7,4,1428,25,1,1,1,0,0,1,"M4","T1",143,20000,12,19,1967,331,50000,14,21,4423,115,20000,"C7",248,40000,"C7",3,200,4,400,1,40,5,200,14,2000,3,100,1,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A15","A15"
"2000","055E1F1891724ECEDE03BD19D45C1BA9",0,0,0,0,1,1,1,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,9,4791,150000,NA,202500,NA,250,NA,0,0,0,3968,235000,NA,267500,NA,25500,NA,1500,6,0,92,6,3,1539,20,1,1,1,0,1,1,"M4","T1",60,4000,11,17,836,115,9000,15,20,1490,23,2000,"C26",33,2000,"C26",1,10,1,50,4,200,2,200,2,100,12,600,1,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Male","A24","A24"
"2001","055E5CAE19A08452BADDC0C34469C0A1",1,0,0,0,1,1,1,1982,NA,20170112,20170111,20161206,NA,20170112,3,0,2,16,0,1,1,NA,NA,NA,NA,NA,NA,201608,37,6000,297500,80,6e+05,15,1850000,49,45000,5,3,4687,308000,97,607750,16,3350000,85,88750,11,9,10,8,4,7789,47,0,1,0,0,0,1,"M1","T1",1,0,0,1,5,1,0,0,1,5,1,1,"C16",1,1,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,35,48,49,85,3,0,2,12,NA,NA,"A9","A9","A9","Male","A6","A6"
"2002","055EA980FFA8A9C106A9A70713B2F7C4",0,1,0,0,1,1,1,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16557,16557,1325,NA,NA,NA,201608,15,62041,9e+05,43,6e+05,10,192500,32,0,0,0,51531,2850000,76,772500,16,207750,77,0,0,3,42,2,1,578,2,1,NA,0,0,0,1,"M4","T1",14,200,3,8,98,54,1000,7,11,315,11,200,"C22",23,500,"C22",NA,NA,1,20,NA,NA,NA,NA,2,50,NA,NA,1,1,39,NA,NA,NA,NA,NA,NA,NA,4322,4322,"","","","Female","A21","A21"
"2003","0560C1CE729F6476FE524FB1E27BFF3E",0,1,0,0,NA,1,0,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19256,19256,1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M4","T1",3,100,1,1,15,19,2000,4,4,95,3,100,"C22",11,1000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,28,NA,NA,NA,NA,NA,NA,NA,1623,1623,"","","","Male","A21","A21"
"2004","056146416588C492C9B91F94E6590F11",1,0,0,0,NA,1,1,1985,NA,20170128,20170123,20170113,NA,20170128,7,0,3,4,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,8,5,6048,10,1,NA,1,1,1,1,"M4","T1",8,700,1,1,40,22,2000,1,1,110,8,700,"C1",22,2000,"C1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,32,32,37,47,7,0,3,4,NA,NA,"A4","A4","A4","Female","A21","A21"
"2005","05616C4A201B6665ABB65E94D0BAF898",0,0,0,0,1,1,1,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201607,7,0,37500,3,0,0,19750,16,6250,1,1,0,37500,3,0,0,46500,66,8500,4,4,10,7,4,2005,18,1,1,1,1,1,1,"M3","T1",4,200,1,2,20,6,400,2,3,30,3,200,"C16",4,300,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A24","A24"
"2006","05629A95CF9CB0B92115472F19D31F9A",1,1,0,0,1,1,0,1981,NA,20160824,20160822,NA,NA,20160824,0,0,0,1,0,0,1,17996,17996,NA,NA,NA,NA,201605,5,2625,150000,NA,82750,NA,53750,NA,0,0,1,2031,151750,NA,99500,NA,55500,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"M1","T1",11,100,2,3,55,11,100,2,3,55,9,100,"C25",9,100,"C25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,189,191,NA,0,0,0,1,2883,2883,"A8","A8","","Female","Unknown","A1"
"2007","05629B334C2CDEFDAB82A796C92E1B9D",0,0,0,0,1,1,1,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201605,7,0,4750,NA,250,NA,222500,NA,0,0,0,750,17250,NA,4500,NA,312500,NA,0,0,0,99,7,4,1178,23,0,1,1,0,1,1,"M1","T1",3,60,1,1,15,3,60,1,1,15,3,60,"C22",3,60,"C22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Female","A5","A5"
"2008","05632B19920001B5E5088770E9EC76DE",1,0,0,0,1,1,1,1983,NA,20160614,NA,NA,NA,20160614,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,201605,18,3650,3e+05,NA,135000,NA,6e+05,NA,6000,3,0,7500,395000,NA,210000,NA,680000,NA,6000,3,0,89,4,0,144,3,0,1,1,1,1,1,"M1","T1",4,200,2,3,20,4,200,2,3,20,2,100,"C16",2,100,"C16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,34,260,NA,NA,0,0,0,0,NA,NA,"A9","","","Male","A17","A29"
